id,label,sample_type,frame_count,landmarks,created_at
"40","A","STATIC","1","0.603757,0.514671,-0.000001,0.549332,0.444704,-0.063755,0.444378,0.386398,-0.090995,0.345007,0.334815,-0.113381,0.294024,0.278330,-0.124894,0.327316,0.411907,-0.023758,0.252211,0.428964,-0.092340,0.336804,0.452990,-0.125935,0.400974,0.454757,-0.135832,0.324011,0.473426,-0.012237,0.247143,0.497408,-0.087998,0.358702,0.505094,-0.099598,0.413484,0.489801,-0.086308,0.338483,0.529487,-0.014242,0.277935,0.551779,-0.087018,0.377290,0.544547,-0.069502,0.423561,0.523792,-0.035426,0.364831,0.580001,-0.021698,0.319610,0.594940,-0.063705,0.386153,0.580892,-0.048915,0.419692,0.558921,-0.023233","1781401359281"
"41","A","STATIC","1","0.649243,0.507520,-0.000001,0.599600,0.436773,-0.066482,0.493230,0.372891,-0.093870,0.393562,0.316669,-0.114710,0.340659,0.260182,-0.123749,0.374931,0.399205,-0.030998,0.299895,0.413742,-0.097939,0.390861,0.439797,-0.128027,0.453416,0.443942,-0.135514,0.366830,0.460636,-0.017202,0.289840,0.480506,-0.093499,0.404879,0.490571,-0.103219,0.459859,0.478324,-0.088084,0.376445,0.516809,-0.016517,0.317695,0.537843,-0.088525,0.419970,0.531900,-0.070055,0.467739,0.512414,-0.035394,0.396921,0.566737,-0.021289,0.355401,0.580939,-0.062927,0.425065,0.569158,-0.048314,0.460056,0.547893,-0.022605","1781401359418"
"42","A","STATIC","1","0.687803,0.505086,-0.000001,0.634834,0.435463,-0.068205,0.530112,0.373767,-0.098230,0.430864,0.318132,-0.121535,0.385319,0.258001,-0.133041,0.409690,0.397634,-0.030865,0.341786,0.414486,-0.100404,0.432359,0.436680,-0.133046,0.496969,0.440121,-0.141427,0.402922,0.459515,-0.016551,0.330280,0.478287,-0.093934,0.446061,0.485838,-0.104780,0.502218,0.476010,-0.090250,0.414086,0.516383,-0.015667,0.358538,0.537223,-0.088085,0.458709,0.527986,-0.070244,0.506900,0.509619,-0.036031,0.437888,0.566281,-0.020396,0.393067,0.579279,-0.061748,0.461724,0.564235,-0.046810,0.497851,0.543939,-0.020919","1781401359573"
"43","A","STATIC","1","0.751074,0.514789,-0.000000,0.694036,0.441941,-0.065372,0.595701,0.385178,-0.096464,0.497572,0.333983,-0.122432,0.461203,0.270621,-0.136904,0.477446,0.404619,-0.018943,0.413573,0.421765,-0.085571,0.499935,0.445131,-0.117016,0.563029,0.446932,-0.124927,0.470552,0.466442,-0.005376,0.402459,0.484534,-0.078835,0.515644,0.494477,-0.088598,0.566534,0.482837,-0.073771,0.483119,0.523239,-0.005520,0.426466,0.539795,-0.074493,0.523880,0.534390,-0.056300,0.569171,0.516883,-0.022194,0.508024,0.573176,-0.011226,0.461178,0.584844,-0.047904,0.525802,0.572596,-0.031918,0.558664,0.553122,-0.005970","1781401359754"
"44","A","STATIC","1","0.769545,0.510307,-0.000000,0.711260,0.437564,-0.059201,0.620352,0.383322,-0.085071,0.527134,0.333081,-0.104961,0.484193,0.276993,-0.112340,0.507284,0.405495,-0.020681,0.443710,0.421457,-0.082097,0.527412,0.443434,-0.110501,0.584952,0.446348,-0.117706,0.499953,0.464001,-0.007681,0.437374,0.479470,-0.076294,0.544839,0.488846,-0.086021,0.590090,0.478726,-0.074286,0.511720,0.518394,-0.006676,0.463886,0.533059,-0.068145,0.554166,0.526917,-0.048384,0.592373,0.510455,-0.016767,0.536621,0.565031,-0.010923,0.495993,0.576262,-0.040268,0.555110,0.562218,-0.021675,0.580768,0.543537,0.003577","1781401359908"
"45","A","STATIC","1","0.754736,0.499137,-0.000000,0.705275,0.430852,-0.056364,0.614327,0.379483,-0.082415,0.526448,0.333170,-0.103102,0.488045,0.278453,-0.114408,0.516926,0.402962,-0.032193,0.453271,0.414960,-0.091465,0.528664,0.435565,-0.117748,0.587542,0.439196,-0.123976,0.510336,0.459351,-0.021046,0.444451,0.470702,-0.087175,0.542421,0.480548,-0.095495,0.594507,0.472485,-0.082915,0.520022,0.510553,-0.020657,0.470384,0.522040,-0.080428,0.554971,0.517205,-0.064283,0.596422,0.502446,-0.035337,0.540594,0.556604,-0.024961,0.501725,0.563320,-0.056855,0.557748,0.551274,-0.043165,0.586062,0.533812,-0.021661","1781401360038"
"46","A","STATIC","1","0.741505,0.489143,-0.000000,0.695869,0.427443,-0.052765,0.607217,0.378547,-0.076109,0.524938,0.332311,-0.094936,0.487732,0.280383,-0.104767,0.517162,0.397322,-0.023781,0.454680,0.412478,-0.081127,0.526492,0.433816,-0.107254,0.581961,0.435267,-0.113572,0.512498,0.449368,-0.013470,0.447631,0.464305,-0.077328,0.540730,0.474785,-0.085134,0.589576,0.465306,-0.071926,0.521919,0.497644,-0.014301,0.472910,0.512780,-0.073244,0.553949,0.508845,-0.058513,0.593434,0.492300,-0.030114,0.540955,0.540667,-0.019647,0.506322,0.550934,-0.052210,0.560819,0.541480,-0.040802,0.587842,0.523949,-0.020586","1781401360167"
"47","A","STATIC","1","0.732388,0.484633,-0.000000,0.682840,0.426281,-0.048312,0.596961,0.382034,-0.069640,0.517410,0.338718,-0.087680,0.481938,0.289747,-0.097353,0.512638,0.398918,-0.011811,0.454359,0.414207,-0.067852,0.521081,0.434584,-0.097284,0.574306,0.436378,-0.106469,0.508812,0.448759,-0.003045,0.447857,0.464581,-0.064738,0.536878,0.474702,-0.075221,0.583827,0.466059,-0.064641,0.519231,0.495115,-0.005584,0.472388,0.510979,-0.061850,0.548359,0.507112,-0.048293,0.587048,0.491710,-0.021484,0.538812,0.535359,-0.012644,0.506127,0.547229,-0.042753,0.556400,0.537275,-0.031222,0.580595,0.519527,-0.011577","1781401360330"
"48","A","STATIC","1","0.715026,0.478798,-0.000000,0.668840,0.423289,-0.047921,0.586464,0.382297,-0.069659,0.509353,0.341329,-0.088026,0.472462,0.294190,-0.097861,0.502718,0.396892,-0.017875,0.444085,0.412815,-0.073244,0.510067,0.432725,-0.099220,0.559035,0.431950,-0.106437,0.500057,0.445362,-0.010210,0.438570,0.460619,-0.072565,0.524985,0.469866,-0.081186,0.569283,0.459958,-0.069073,0.510647,0.490267,-0.013327,0.464843,0.505338,-0.070781,0.540616,0.500586,-0.056955,0.574849,0.484271,-0.029676,0.530228,0.529802,-0.020644,0.499686,0.541126,-0.052073,0.550127,0.530442,-0.041125,0.572462,0.512886,-0.021711","1781401360480"
"49","A","STATIC","1","0.712209,0.470897,-0.000000,0.659127,0.415125,-0.044460,0.582080,0.374394,-0.063699,0.506739,0.332346,-0.079915,0.473733,0.285818,-0.087832,0.502334,0.388164,-0.009580,0.443750,0.403821,-0.059606,0.507029,0.424101,-0.083645,0.556702,0.425112,-0.089806,0.498521,0.435361,-0.001087,0.439817,0.450626,-0.057863,0.525698,0.461189,-0.066075,0.569832,0.452473,-0.054743,0.508494,0.479710,-0.002909,0.462636,0.493770,-0.055014,0.537070,0.490739,-0.041305,0.574183,0.476451,-0.015206,0.528953,0.518970,-0.008758,0.495228,0.529741,-0.036857,0.544883,0.520158,-0.025356,0.568865,0.503009,-0.006003","1781401360614"
"50","A","STATIC","1","0.713205,0.466188,-0.000000,0.657428,0.409766,-0.040707,0.582379,0.369064,-0.057670,0.509682,0.326153,-0.071178,0.480998,0.279609,-0.075322,0.505159,0.383772,-0.007978,0.447412,0.397105,-0.053941,0.512096,0.415543,-0.076879,0.556192,0.415608,-0.083780,0.500685,0.430702,0.000206,0.444265,0.443183,-0.050526,0.529277,0.451976,-0.057888,0.566592,0.444053,-0.049476,0.510979,0.474762,-0.000836,0.462875,0.484583,-0.045410,0.535407,0.481319,-0.028986,0.568629,0.469351,-0.004488,0.532221,0.512276,-0.005835,0.496946,0.520746,-0.025886,0.542973,0.510028,-0.010624,0.564033,0.495779,0.008820","1781401360752"
"51","A","STATIC","1","0.715498,0.466385,-0.000000,0.654541,0.408367,-0.036986,0.590112,0.366127,-0.051387,0.521630,0.322032,-0.062610,0.495145,0.276765,-0.063588,0.511162,0.379773,0.003037,0.455165,0.391217,-0.039622,0.516812,0.409396,-0.062557,0.557260,0.408841,-0.070473,0.504918,0.425377,0.010756,0.449808,0.435172,-0.040043,0.534501,0.446065,-0.051258,0.569813,0.438901,-0.046123,0.514944,0.469303,0.010033,0.467583,0.477595,-0.034270,0.539186,0.477352,-0.018315,0.571338,0.466042,0.005633,0.538021,0.505222,0.005798,0.498642,0.514360,-0.012705,0.545564,0.504941,0.004670,0.566143,0.491247,0.025346","1781401360874"
"52","A","STATIC","1","0.712968,0.468340,-0.000000,0.658792,0.413257,-0.037266,0.592853,0.370602,-0.053096,0.528312,0.328200,-0.067118,0.505913,0.282341,-0.072645,0.515793,0.383938,0.002024,0.461842,0.392406,-0.042310,0.521442,0.411373,-0.065370,0.562178,0.413386,-0.073041,0.510207,0.426987,0.007278,0.454804,0.436099,-0.043291,0.535524,0.446906,-0.052457,0.570351,0.440659,-0.045059,0.519847,0.469320,0.003299,0.472949,0.478203,-0.044931,0.544425,0.477710,-0.029818,0.576394,0.467595,-0.004879,0.540580,0.506830,-0.004150,0.501969,0.515238,-0.028890,0.550682,0.507463,-0.013797,0.573879,0.495597,0.006615","1781401361027"
"53","A","STATIC","1","0.713802,0.471739,-0.000000,0.653919,0.411985,-0.027934,0.595844,0.370391,-0.039182,0.532964,0.327059,-0.049999,0.511149,0.282725,-0.051998,0.520225,0.384249,0.013524,0.464105,0.390028,-0.027731,0.520111,0.409016,-0.051446,0.562782,0.412954,-0.059736,0.513061,0.426928,0.016537,0.456860,0.432960,-0.033939,0.536227,0.445117,-0.048174,0.574475,0.441512,-0.045091,0.522184,0.468849,0.011930,0.474462,0.474360,-0.031998,0.543027,0.475289,-0.017501,0.577425,0.467400,0.005715,0.544522,0.505508,0.004571,0.501768,0.511736,-0.014584,0.548771,0.503535,0.002896,0.571717,0.492646,0.023873","1781401361150"
"54","A","STATIC","1","0.711746,0.478786,-0.000000,0.657712,0.418538,-0.029737,0.594050,0.373527,-0.039903,0.532257,0.329821,-0.048101,0.514894,0.285196,-0.046296,0.515483,0.389845,0.006896,0.463696,0.395786,-0.032459,0.523886,0.413644,-0.052857,0.560565,0.415257,-0.059854,0.509453,0.433101,0.010630,0.457002,0.438289,-0.036551,0.538417,0.448304,-0.046400,0.569468,0.443605,-0.041551,0.518802,0.475385,0.006868,0.470695,0.479387,-0.035548,0.542616,0.479442,-0.017939,0.573088,0.471938,0.006387,0.540322,0.511349,0.000152,0.500278,0.516797,-0.017573,0.547521,0.508156,0.001213,0.566759,0.498816,0.022431","1781401361275"
"55","A","STATIC","1","0.705270,0.490631,-0.000000,0.646393,0.428513,-0.030441,0.586382,0.385916,-0.041167,0.527394,0.342014,-0.050214,0.509937,0.298542,-0.049734,0.513617,0.403068,0.011641,0.461751,0.405151,-0.027960,0.517305,0.424427,-0.051106,0.557578,0.429852,-0.059610,0.506841,0.445984,0.016870,0.455793,0.449349,-0.031478,0.532574,0.460170,-0.045417,0.568383,0.457459,-0.043014,0.515441,0.487134,0.014443,0.469287,0.490026,-0.026570,0.537754,0.490509,-0.011841,0.570304,0.484715,0.010453,0.534222,0.523420,0.008815,0.496980,0.527218,-0.008069,0.542642,0.519261,0.008487,0.560819,0.509252,0.027903","1781401361457"
"56","A","STATIC","1","0.701060,0.496786,-0.000000,0.647206,0.438237,-0.028670,0.585221,0.394931,-0.038287,0.526576,0.352226,-0.047112,0.508877,0.309412,-0.046737,0.510516,0.410154,0.013189,0.459669,0.413494,-0.026250,0.514641,0.431719,-0.048541,0.551573,0.435756,-0.056525,0.504729,0.452074,0.016461,0.453074,0.455906,-0.028396,0.529813,0.466321,-0.038619,0.561808,0.463382,-0.033836,0.514152,0.492675,0.011491,0.466727,0.495587,-0.028310,0.534789,0.496052,-0.012482,0.564873,0.490352,0.010475,0.533653,0.528558,0.003303,0.497860,0.532963,-0.012591,0.540883,0.524819,0.004461,0.557105,0.515177,0.024119","1781401361581"
"57","A","STATIC","1","0.704629,0.505770,-0.000000,0.655776,0.451284,-0.029723,0.590890,0.408458,-0.041590,0.534357,0.365041,-0.053241,0.517384,0.322115,-0.058043,0.520069,0.423035,0.007670,0.465081,0.424110,-0.033899,0.516197,0.443502,-0.058105,0.559621,0.450149,-0.066314,0.514477,0.464629,0.010847,0.457233,0.467773,-0.034722,0.531099,0.479738,-0.045011,0.570469,0.478305,-0.038620,0.520240,0.504854,0.005550,0.470461,0.509329,-0.036496,0.537614,0.509983,-0.024727,0.573282,0.503957,-0.003011,0.535124,0.540918,-0.002810,0.498015,0.543968,-0.023883,0.542749,0.538340,-0.010857,0.565802,0.529050,0.007347","1781401361710"
"58","A","STATIC","1","0.714082,0.522016,-0.000000,0.665079,0.466828,-0.030177,0.602621,0.423504,-0.041235,0.546366,0.380397,-0.052074,0.529813,0.337614,-0.056164,0.532314,0.439181,0.010189,0.475950,0.438964,-0.030115,0.527345,0.458594,-0.053205,0.572045,0.465363,-0.060393,0.526099,0.480822,0.014142,0.466731,0.482739,-0.031941,0.539955,0.495358,-0.043724,0.581479,0.493460,-0.037380,0.531925,0.520490,0.009691,0.484632,0.524390,-0.033327,0.550783,0.526020,-0.023773,0.585797,0.520057,-0.002288,0.546728,0.557011,0.002369,0.506716,0.558888,-0.019093,0.552188,0.554263,-0.006328,0.576425,0.545654,0.012327","1781401361843"
"59","A","STATIC","1","0.719995,0.542315,-0.000000,0.664035,0.483429,-0.026836,0.602304,0.441429,-0.036039,0.546312,0.398751,-0.044943,0.531739,0.356563,-0.045703,0.531490,0.457604,0.013324,0.475737,0.460398,-0.026739,0.530745,0.480951,-0.049728,0.573518,0.486062,-0.057456,0.525689,0.499853,0.016159,0.468839,0.503560,-0.031244,0.544672,0.515622,-0.044290,0.582235,0.511778,-0.040247,0.533376,0.540376,0.011257,0.484798,0.544310,-0.029906,0.552237,0.545131,-0.017137,0.584722,0.537703,0.004748,0.551183,0.577266,0.003526,0.510689,0.581863,-0.014471,0.556596,0.574602,0.000933,0.577605,0.564362,0.020194","1781401362018"
"60","A","STATIC","1","0.720153,0.553290,-0.000000,0.663617,0.492733,-0.026526,0.603833,0.450863,-0.035147,0.545590,0.407245,-0.044160,0.527940,0.364835,-0.045233,0.533009,0.463603,0.019015,0.475142,0.467816,-0.022085,0.527540,0.488785,-0.047148,0.571810,0.493756,-0.056121,0.525993,0.506071,0.021649,0.466253,0.512208,-0.026475,0.541403,0.525344,-0.040829,0.581213,0.521240,-0.037397,0.532698,0.547899,0.015956,0.479679,0.552871,-0.026674,0.548040,0.555212,-0.014358,0.583679,0.548171,0.007689,0.550349,0.586448,0.007300,0.508718,0.590177,-0.012292,0.555294,0.584391,0.002586,0.577938,0.573966,0.021906","1781401362150"
"61","A","STATIC","1","0.721857,0.555843,-0.000000,0.664478,0.495767,-0.025090,0.603976,0.453723,-0.033308,0.544877,0.410273,-0.042175,0.524331,0.369085,-0.043084,0.531777,0.465744,0.018798,0.474003,0.468853,-0.020341,0.526161,0.490115,-0.044722,0.570106,0.495914,-0.053858,0.524917,0.508251,0.020672,0.465398,0.513675,-0.025792,0.540567,0.526854,-0.039835,0.580892,0.523839,-0.036893,0.532230,0.549831,0.014660,0.478439,0.554056,-0.026029,0.545927,0.556206,-0.013389,0.582537,0.550348,0.008001,0.550924,0.587856,0.005777,0.508817,0.590368,-0.012960,0.554294,0.584413,0.001994,0.577238,0.574816,0.020919","1781401362280"
"62","A","STATIC","1","0.722107,0.556072,-0.000000,0.667898,0.494903,-0.026616,0.603094,0.452285,-0.036136,0.541300,0.408928,-0.046332,0.517376,0.367892,-0.049346,0.531971,0.464594,0.012108,0.471186,0.468969,-0.030126,0.523894,0.492536,-0.054957,0.570051,0.499287,-0.063683,0.524866,0.507473,0.013985,0.461844,0.513478,-0.036627,0.537885,0.529400,-0.050240,0.581790,0.526754,-0.045643,0.531229,0.549817,0.007889,0.474768,0.554897,-0.036953,0.543278,0.558689,-0.024259,0.583201,0.552345,-0.001440,0.548549,0.589029,-0.000992,0.505789,0.591641,-0.023433,0.552388,0.586669,-0.009581,0.578165,0.576596,0.009498","1781401362438"
"63","A","STATIC","1","0.720032,0.545666,-0.000000,0.670083,0.478600,-0.025622,0.597781,0.435492,-0.031513,0.522534,0.402591,-0.037197,0.486471,0.367903,-0.035631,0.524930,0.455305,0.008618,0.460883,0.450210,-0.031268,0.512664,0.474635,-0.053794,0.557458,0.486799,-0.061499,0.515303,0.498666,0.011080,0.449984,0.498950,-0.038530,0.527167,0.514801,-0.051776,0.573056,0.514998,-0.047181,0.520469,0.540364,0.006363,0.464190,0.542694,-0.036802,0.534664,0.545265,-0.023597,0.575154,0.540592,-0.000928,0.537719,0.579970,-0.000846,0.493473,0.581691,-0.022528,0.540915,0.574737,-0.008447,0.566761,0.565459,0.010462","1781401362603"
"64","A","STATIC","1","0.700121,0.534288,-0.000000,0.657376,0.470159,-0.034176,0.572700,0.425083,-0.044127,0.494686,0.392683,-0.052770,0.459244,0.355746,-0.055023,0.502201,0.445579,-0.004853,0.436011,0.444666,-0.049360,0.491593,0.468830,-0.071026,0.538658,0.477889,-0.076988,0.493403,0.491515,-0.000087,0.426631,0.494932,-0.051445,0.507566,0.509701,-0.059191,0.555859,0.507441,-0.048841,0.498485,0.534201,-0.004062,0.438778,0.540517,-0.052207,0.515242,0.541998,-0.038824,0.558731,0.534802,-0.014083,0.514327,0.574503,-0.011020,0.473782,0.578454,-0.038872,0.523338,0.572159,-0.028362,0.551351,0.560846,-0.010519","1781401362738"
"65","A","STATIC","1","0.672524,0.526646,-0.000000,0.628988,0.460532,-0.037402,0.541792,0.414951,-0.048408,0.458411,0.384710,-0.057523,0.416822,0.347272,-0.060068,0.471253,0.437868,-0.005999,0.403838,0.437657,-0.052305,0.460661,0.460855,-0.075874,0.512158,0.470458,-0.082757,0.462897,0.485802,0.000494,0.394860,0.491439,-0.052110,0.476547,0.504407,-0.061865,0.527439,0.501236,-0.052704,0.468768,0.529498,-0.002176,0.412679,0.538321,-0.051285,0.488763,0.537216,-0.039166,0.532699,0.527804,-0.015102,0.485273,0.569924,-0.008081,0.446063,0.575013,-0.036261,0.496282,0.567603,-0.026109,0.524425,0.554868,-0.008496","1781401362880"
"66","A","STATIC","1","0.642891,0.528871,-0.000000,0.592642,0.465617,-0.042354,0.506073,0.422605,-0.057832,0.420329,0.389407,-0.071219,0.372175,0.351881,-0.077385,0.425351,0.442247,-0.003414,0.361157,0.449122,-0.056443,0.419257,0.469807,-0.086508,0.474728,0.477699,-0.096713,0.419905,0.492322,0.003292,0.352152,0.500424,-0.057624,0.439614,0.511545,-0.071999,0.494065,0.507580,-0.063792,0.429426,0.538831,-0.000300,0.374117,0.549418,-0.056532,0.451886,0.546260,-0.044865,0.496865,0.534709,-0.019026,0.450311,0.581240,-0.007713,0.414034,0.587147,-0.040857,0.466258,0.576828,-0.030497,0.493462,0.561489,-0.011058","1781401363042"
"67","A","STATIC","1","0.625988,0.538018,-0.000000,0.573299,0.478174,-0.051528,0.485947,0.431855,-0.069931,0.399108,0.392340,-0.084171,0.356789,0.346357,-0.087906,0.395253,0.449238,-0.006044,0.328215,0.462527,-0.061917,0.397503,0.483200,-0.089557,0.445549,0.485043,-0.097331,0.391736,0.499079,0.004996,0.324059,0.515974,-0.056726,0.418823,0.525243,-0.066370,0.460555,0.514721,-0.054647,0.403795,0.546344,0.003988,0.346877,0.561313,-0.055544,0.432157,0.558374,-0.039265,0.469664,0.543435,-0.009134,0.426069,0.588890,-0.001664,0.388114,0.600673,-0.033885,0.443040,0.590526,-0.020187,0.467227,0.573697,0.002257","1781401363175"
"68","A","STATIC","1","0.614573,0.542306,-0.000000,0.563582,0.484382,-0.051967,0.476232,0.436836,-0.075092,0.398757,0.387072,-0.095532,0.367807,0.332895,-0.107027,0.384137,0.448123,-0.008795,0.318314,0.462703,-0.065363,0.387414,0.486977,-0.093822,0.441167,0.488905,-0.101920,0.379681,0.499155,0.000811,0.311388,0.514593,-0.060761,0.404905,0.526980,-0.069767,0.451990,0.517530,-0.057077,0.390025,0.547021,-0.001750,0.333093,0.562288,-0.059844,0.415285,0.559865,-0.045719,0.456623,0.544949,-0.017035,0.410416,0.589956,-0.009131,0.371825,0.600891,-0.040959,0.426183,0.591352,-0.028773,0.455546,0.574773,-0.007275","1781401363309"
"69","A","STATIC","1","0.599968,0.555241,-0.000000,0.550800,0.493599,-0.048787,0.468537,0.441578,-0.070481,0.394869,0.388186,-0.089501,0.371079,0.332065,-0.099701,0.375277,0.450118,-0.008472,0.309071,0.462122,-0.060969,0.379249,0.486215,-0.087269,0.427845,0.489562,-0.095603,0.367844,0.501346,-0.000398,0.302174,0.514716,-0.056537,0.394982,0.528416,-0.064632,0.436966,0.522206,-0.053983,0.376951,0.550086,-0.003542,0.317126,0.562793,-0.057456,0.401815,0.563066,-0.042341,0.440468,0.551647,-0.015323,0.397952,0.594118,-0.011135,0.355771,0.605616,-0.040541,0.411721,0.597655,-0.027009,0.439839,0.582817,-0.005985","1781401363449"
"70","A","STATIC","1","0.587410,0.572780,-0.000000,0.530870,0.505753,-0.042067,0.448350,0.448520,-0.061147,0.380308,0.388031,-0.078392,0.364653,0.331496,-0.085935,0.358322,0.457113,-0.003354,0.290876,0.463208,-0.055136,0.360314,0.488864,-0.081860,0.409143,0.494932,-0.090839,0.346705,0.509968,0.001862,0.279639,0.516918,-0.056782,0.374559,0.533427,-0.068145,0.417318,0.530859,-0.060332,0.353126,0.561683,-0.002779,0.289830,0.569378,-0.056002,0.378301,0.570725,-0.038980,0.422745,0.562058,-0.011715,0.373898,0.607294,-0.011457,0.329533,0.615699,-0.038739,0.387680,0.607023,-0.022621,0.416540,0.593176,-0.000592","1781401363583"
"71","A","STATIC","1","0.576446,0.592354,-0.000000,0.520390,0.521886,-0.042324,0.450399,0.466841,-0.063827,0.382832,0.405948,-0.084815,0.371536,0.343686,-0.095917,0.353084,0.462913,0.010149,0.283163,0.463147,-0.041836,0.350189,0.491628,-0.070789,0.400784,0.500332,-0.080900,0.337346,0.514185,0.015343,0.266953,0.517606,-0.042404,0.362105,0.539371,-0.055138,0.405410,0.538375,-0.047594,0.339568,0.566681,0.009590,0.275277,0.568815,-0.043663,0.363027,0.577109,-0.028076,0.406476,0.571429,-0.000866,0.357054,0.615487,-0.000299,0.308456,0.620374,-0.026733,0.368477,0.615361,-0.010273,0.399444,0.603510,0.012434","1781401363705"
"72","A","STATIC","1","0.582172,0.606547,-0.000000,0.530970,0.538668,-0.048041,0.455929,0.481164,-0.073802,0.387960,0.419504,-0.099324,0.375196,0.356541,-0.116061,0.356685,0.474131,0.007588,0.288895,0.469871,-0.046978,0.352558,0.501980,-0.077389,0.405929,0.514229,-0.087785,0.340163,0.526030,0.013339,0.265548,0.524928,-0.047815,0.360376,0.550992,-0.061055,0.409393,0.552135,-0.051198,0.340096,0.579255,0.007065,0.277129,0.579201,-0.050697,0.363890,0.589510,-0.037844,0.408503,0.586037,-0.010107,0.351651,0.630642,-0.003613,0.304170,0.630317,-0.034325,0.365292,0.627647,-0.019787,0.399478,0.617833,0.003176","1781401363845"
